z,D_C_Mpc,D_M_Mpc,D_A_Mpc,D_L_Mpc
0.8975,3138.32663634811,3138.32663634811,1653.9270810793728,5954.974792470539
0.89875,3141.625632759024,3141.625632759024,1654.5757117888209,5965.161670201197
0.9,3144.922156966734,3144.922156966734,1655.2221878772284,5975.3520982367945
0.90125,3148.2162112744313,3148.2162112744313,1655.8665148057494,5985.546071685512
0.9025,3151.5077979842818,3151.5077979842818,1656.5086980206477,5995.743585665095
0.90375,3154.7969193974227,3154.7969193974227,1657.1487429533408,6005.944635302843
0.905,3158.0835778139503,3158.0835778139503,1657.7866550204465,6016.149215735576
0.90625,3161.36777553292,3161.36777553292,1658.422439623827,6026.3573221096285
0.9075,3164.6495148523322,3164.6495148523322,1659.056102150633,6036.568949580824
0.90875,3167.9287980691306,3167.9287980691306,1659.6876479733494,6046.7840933144535
0.91,3171.2056274791935,3171.2056274791935,1660.3170824498393,6057.002748485259
0.91125,3174.4800053773265,3174.4800053773265,1660.9444109233887,6067.224910277415
0.9125,3177.751934057256,3177.751934057256,1661.5696387227483,6077.450573884504
0.91375,3181.021415811625,3181.021415811625,1662.1927711621818,6087.679734509497
0.915,3184.2884529319813,3184.2884529319813,1662.8138135415045,6097.912387364744
0.91625,3187.553047708776,3187.553047708776,1663.4327711461322,6108.148527671942
0.9175,3190.8152024313536,3190.8152024313536,1664.0496492471204,6118.38815066212
0.91875,3194.074919387948,3194.074919387948,1664.6644531012107,6128.631251575625
0.92,3197.3322008656737,3197.3322008656737,1665.2771879508718,6138.8778256620935
0.92125,3200.58704915052,3200.58704915052,1665.8878590243435,6149.127868180437
0.9225,3203.8394665273463,3203.8394665273463,1666.496471535681,6159.381374398823
0.92375,3207.089455279874,3207.089455279874,1667.1030306847947,6169.638339594658
0.925,3210.3370176906797,3210.3370176906797,1667.707541657496,6179.898759054559
0.92625,3213.58215604119,3213.58215604119,1668.3100096255366,6190.162628074342
0.9275,3216.824872611676,3216.824872611676,1668.9104397466542,6200.429941959005
0.92875,3220.0651696812447,3220.0651696812447,1669.5088371646116,6210.700696022701
0.93,3223.303049527835,3223.303049527835,1670.1052070092408,6220.974885588722
0.93125,3226.538514428211,3226.538514428211,1670.6995543964847,6231.252505989482
0.9325,3229.7715666579547,3229.7715666579547,1671.291884428437,6241.533552566498
0.93375,3233.0022084914626,3233.0022084914626,1671.8822021933875,6251.8180206703655
0.935,3236.230442201937,3236.230442201937,1672.4705127658588,6262.105905660747
0.93625,3239.4562700613806,3239.4562700613806,1673.0568212066523,6272.397202906348
0.9375,3242.679694340592,3242.679694340592,1673.6411325628862,6282.691907784897
0.93875,3245.9007173091586,3245.9007173091586,1674.223451868038,6292.990015683132
0.94,3249.1193412354505,3249.1193412354505,1674.8037841419848,6303.291521996774
0.94125,3252.335568386617,3252.335568386617,1675.3821343910454,6313.596422130521
0.9425,3255.5494010285756,3255.5494010285756,1675.9585076080184,6323.904711498008
0.94375,3258.7608414260126,3258.7608414260126,1676.532908772225,6334.216385521811
0.945,3261.969891842373,3261.969891842373,1677.105342849549,6344.531439633414
0.94625,3265.1765545398575,3265.1765545398575,1677.6758147924766,6354.849869273198
0.9475,3268.3808317794133,3268.3808317794133,1678.2443295401351,6365.171669890407
0.94875,3271.5827258207337,3271.5827258207337,1678.8108920183367,6375.496836943155
0.95,3274.782238922247,3274.782238922247,1679.3755071396138,6385.825365898381
0.95125,3277.979373341117,3277.979373341117,1679.9381798032632,6396.157252231855
0.9525,3281.17413133323,3281.17413133323,1680.4989148953803,6406.492491428132
0.95375,3284.366515153197,3284.366515153197,1681.0577172889043,6416.831078980557
0.955,3287.556527054343,3287.556527054343,1681.6145918436537,6427.173010391241
0.95625,3290.744169288704,3290.744169288704,1682.1695434063663,6437.518281171027
0.9575,3293.9294441070215,3293.9294441070215,1682.722576810739,6447.866886839494
0.95875,3297.1123537587364,3297.1123537587364,1683.273696877466,6458.218822924925
0.96,3300.292900491983,3300.292900491983,1683.822908414277,6468.574084964286
0.96125,3303.471086553587,3303.471086553587,1684.370216215978,6478.932668503223
0.9625,3306.6469141890566,3306.6469141890566,1684.9156250644876,6489.294569096023
0.96375,3309.8203856425803,3309.8203856425803,1685.459139728876,6499.659782305617
0.965,3312.9915031570195,3312.9915031570195,1686.0007649654044,6510.028303703542
0.96625,3316.1602689739043,3316.1602689739043,1686.5405055175609,6520.400128869939
0.9675,3319.326685333429,3319.326685333429,1687.078366116101,6530.775253393522
0.96875,3322.490754474446,3322.490754474446,1687.6143514790838,6541.1536728715655
0.97,3325.6524786344626,3325.6524786344626,1688.14846631191,6551.535382909891
0.97125,3328.811860049633,3328.811860049633,1688.6807153073598,6561.920379122838
0.9725,3331.9689009547574,3331.9689009547574,1689.211103145631,6572.308657133259
0.97375,3335.1236035832726,3335.1236035832726,1689.739634494375,6582.700212572484
0.975,3338.275970167251,3338.275970167251,1690.2663140087348,6593.095041080322
0.97625,3341.426002937395,3341.426002937395,1690.7911463313828,6603.493138305026
0.9775,3344.573704123029,3344.573704123029,1691.3141360925558,6613.89449990329
0.97875,3347.7190759520995,3347.7190759520995,1691.8352879100944,6624.299121540216
0.98,3350.8621206511675,3350.8621206511675,1692.3546063894785,6634.706998889311
0.98125,3354.0028404454038,3354.0028404454038,1692.8720961238632,6645.118127632457
0.9825,3357.1412375585855,3357.1412375585855,1693.3877616941163,6655.532503459895
0.98375,3360.2773142130904,3360.2773142130904,1693.9016076688545,6665.950122070218
0.985,3363.411072629893,3363.411072629893,1694.4136386044802,6676.370979170337
0.98625,3366.5425150285605,3366.5425150285605,1694.923859045216,6686.7950704754785
0.9875,3369.671643627247,3369.671643627247,1695.432273523143,6697.222391709153
0.98875,3372.7984606426885,3372.7984606426885,1695.9388865582343,6707.652938603147
0.99,3375.9229682902023,3375.9229682902023,1696.4437026583932,6718.086706897503
0.99125,3379.0451687836776,3379.0451687836776,1696.9467263194865,6728.523692340497
0.9925,3382.1650643355742,3382.1650643355742,1697.4479620253821,6738.963890688632
0.99375,3385.2826571569176,3385.2826571569176,1697.9474142479837,6749.4072977066035
0.995,3388.397949457293,3388.397949457293,1698.4450874472648,6759.853909167301
0.99625,3391.5109434448455,3391.5109434448455,1698.9409860713065,6770.303720851772
0.9975,3394.6216413262696,3394.6216413262696,1699.43511455633,6780.756728549223
0.99875,3397.7300453068096,3397.7300453068096,1699.927477326734,6791.212928056986
1.0,3400.8361575902536,3400.8361575902536,1700.4180787951268,6801.672315180507
1.00125,3403.9399803789306,3403.9399803789306,1700.906923362364,6812.134885733333
1.0025,3407.041515873704,3407.041515873704,1701.3940154175802,6822.600635537093
1.00375,3410.1407662739707,3410.1407662739707,1701.879359338226,6833.06956042147
1.005,3413.2377337776543,3413.2377337776543,1702.362959490102,6843.541656224196
1.00625,3416.3324205812028,3416.3324205812028,1702.8448202273908,6854.016918791039
1.0075,3419.424828879582,3419.424828879582,1703.3249458926932,6864.495343975762
1.00875,3422.514960866276,3422.514960866276,1703.8033408170634,6874.976927640133
1.01,3425.602818733279,3425.602818733279,1704.2800093200394,6885.461665653889
1.01125,3428.688404671094,3428.688404671094,1704.75495570968,6895.949553894738
1.0125,3431.7717208687272,3431.7717208687272,1705.2281842825973,6906.440588248314
1.01375,3434.852769513686,3434.852769513686,1705.6996993239907,6916.934764608184
1.015,3437.9315527919725,3437.9315527919725,1706.169505107679,6927.432078875824
1.01625,3441.008072888084,3441.008072888084,1706.6376058961355,6937.932526960601
1.0175,3444.0823319850033,3444.0823319850033,1707.104005940522,6948.436104779745
1.01875,3447.1543322642005,3447.1543322642005,1707.5687094807188,6958.9428082583545
1.02,3450.224075905626,3450.224075905626,1708.0317207453593,6969.452633329364
1.02125,3453.291565087708,3453.291565087708,1708.4930439518653,6979.965575933531
1.0225,3456.35680198735,3456.35680198735,1708.9526833064772,6990.481632019415
1.02375,3459.419788779924,3459.419788779924,1709.4106430042864,7001.00079754337
1.025,3462.480527639271,3462.480527639271,1709.8669272292695,7011.523068469523
1.02625,3465.539020737692,3465.539020737692,1710.3215401543205,7022.0484407697495
1.0275,3468.5952702459513,3468.5952702459513,1710.774485941283,7032.576910423666
1.02875,3471.6492783332665,3471.6492783332665,1711.2257687409815,7043.108473418615
1.03,3474.7010471673107,3474.7010471673107,1711.6753926932563,7053.643125749641
1.03125,3477.7505789142033,3477.7505789142033,1712.1233619269924,7064.180863419476
1.0325,3480.797875738512,3480.797875738512,1712.5696805601538,7074.721682438526
1.03375,3483.8429398032463,3483.8429398032463,1713.0143526998138,7085.265578824852
1.035,3486.8857732698543,3486.8857732698543,1713.4573824421886,7095.812548604154
1.03625,3489.9263782982207,3489.9263782982207,1713.8987738726682,7106.362587809751
1.0375,3492.964757046663,3492.964757046663,1714.3385310658468,7116.915692482576
1.03875,3496.0009116719257,3496.0009116719257,1714.776658085555,7127.471858671139
1.04,3499.0348443291823,3499.0348443291823,1715.2131589848932,7138.031082431531
1.04125,3502.0665571720265,3502.0665571720265,1715.6480378062593,7148.593359827398
1.0425,3505.0960523524736,3505.0960523524736,1716.0812985813825,7159.158686929927
1.04375,3508.1233320209544,3508.1233320209544,1716.5129453313536,7169.727059817826
1.045,3511.1483983263124,3511.1483983263124,1716.9429820666564,7180.298474577308
1.04625,3514.1712534158028,3514.1712534158028,1717.3714127871976,7190.872927302085
1.0475,3517.1918994350867,3517.1918994350867,1717.7982414823375,7201.450414093341
1.04875,3520.2103385282285,3520.2103385282285,1718.223472130923,7212.0309310597095
1.05,3523.226572837695,3523.226572837695,1718.647108701315,7222.614474317275
1.05125,3526.240604504351,3526.240604504351,1719.0691551514203,7233.20103998955
1.0525,3529.252435667455,3529.252435667455,1719.4896154287233,7243.790624207451
1.05375,3532.2620684646586,3532.2620684646586,1719.9084934703146,7254.383223109293
1.055,3535.269505032002,3535.269505032002,1720.325793202921,7264.978832840763
1.05625,3538.274747503912,3538.274747503912,1720.7415185429359,7275.577449554918
1.0575,3541.2777980131987,3541.2777980131987,1721.1556733964512,7286.1790694121555
1.05875,3544.2786586910515,3544.2786586910515,1721.5682616592844,7296.783688580201
1.06,3547.277331667039,3547.277331667039,1721.9792872170092,7307.3913032341
1.06125,3550.2738190691034,3550.2738190691034,1722.3887539449863,7318.00190955619
1.0625,3553.26812302356,3553.26812302356,1722.7966657083925,7328.615503736091
1.06375,3556.2602456550935,3556.2602456550935,1723.2030263622503,7339.232081970699
1.065,3559.250189086754,3559.250189086754,1723.6078397514548,7349.851640464147
1.06625,3562.2379554399563,3562.2379554399563,1724.0111097108074,7360.474175427809
1.0675,3565.2235468344757,3565.2235468344757,1724.4128400650427,7371.099683080279
1.06875,3568.2069653884478,3568.2069653884478,1724.813034628857,7381.728159647352
1.07,3571.188213218361,3571.188213218361,1725.2116972069375,7392.359601362009
1.07125,3574.1672924390605,3574.1672924390605,1725.6088315939942,7402.9940044644045
1.0725,3577.14420516374,3577.14420516374,1726.0044415747843,7413.631365201852
1.07375,3580.118953503942,3580.118953503942,1726.3985309241432,7424.271679828799
1.075,3583.091539569555,3583.091539569555,1726.7911034070144,7434.914944606828
1.07625,3586.0619654688107,3586.0619654688107,1727.1821627784761,7445.5611558046185
1.0775,3589.0302333082805,3589.0302333082805,1727.5717127837695,7456.210309697951
1.07875,3591.9963451928757,3591.9963451928757,1727.9597571583283,7466.862402569692
1.08,3594.960303225841,3594.960303225841,1728.346299627808,7477.5174307097495
1.08125,3597.9221095087564,3597.9221095087564,1728.7313439081113,7488.175390415099
1.0825,3600.881766141533,3600.881766141533,1729.114893705418,7498.8362779897425
1.08375,3603.8392752224086,3603.8392752224086,1729.4969527162127,7509.500089744694
1.085,3606.79463884795,3606.79463884795,1729.8775246273142,7520.166821997976
1.08625,3609.7478591130457,3609.7478591130457,1730.2566131158999,7530.83647107459
1.0875,3612.6989381109065,3612.6989381109065,1730.634221849536,7541.509033306517
1.08875,3615.6478779330637,3615.6478779330637,1731.0103544862063,7552.1845050326865
1.09,3618.594680669364,3618.594680669364,1731.385014674337,7562.862882598971
1.09125,3621.53934840797,3621.53934840797,1731.7582060528248,7573.544162358166
1.0925,3624.481883235357,3624.481883235357,1732.1299322510665,7584.228340669985
1.09375,3627.4222872363116,3627.4222872363116,1732.5001968889846,7594.915413901027
1.095,3630.3605624939273,3630.3605624939273,1732.8690035770537,7605.605378424777
1.09625,3633.2967110896043,3633.2967110896043,1733.2363559163289,7616.298230621583
1.0975,3636.2307351030477,3636.2307351030477,1733.6022574984731,7626.993966878644
1.09875,3639.1626366122637,3639.1626366122637,1733.9667119057838,7637.692583589987
1.1,3642.09241769356,3642.09241769356,1734.329722711219,7648.394077156476
1.10125,3645.0200804215397,3645.0200804215397,1734.6912934784243,7659.09844398576
1.1025,3647.945626869104,3647.945626869104,1735.0514277617617,7669.805680492291
1.10375,3650.869059107448,3650.869059107448,1735.410129106333,7680.515783097292
1.105,3653.790379206057,3653.790379206057,1735.767401048008,7691.228748228749
1.10625,3656.709589232708,3656.709589232708,1736.1232471134517,7701.944572321392
1.1075,3659.6266912534647,3659.6266912534647,1736.4776708201493,7712.663251816676
1.10875,3662.541687332678,3662.541687332678,1736.8306756764332,7723.384783162783
1.11,3665.4545795329836,3665.4545795329836,1737.1822651815087,7734.109162814598
1.11125,3668.365369915297,3668.365369915297,1737.532442825481,7744.83638723367
1.1125,3671.274060538816,3671.274060538816,1737.8812120893804,7755.566452888248
1.11375,3674.180653461017,3674.180653461017,1738.2285764451883,7766.299356253225
1.115,3677.085150737653,3677.085150737653,1738.574539355864,7777.035093810137
1.11625,3679.9875544227516,3679.9875544227516,1738.91910427537,7787.773662047148
1.1175,3682.887866568615,3682.887866568615,1739.2622746486968,7798.515057459042
1.11875,3685.786089225817,3685.786089225817,1739.60405391189,7809.259276547199
1.12,3688.6822244431983,3688.6822244431983,1739.9444454920745,7820.006315819581
1.12125,3691.5762742678708,3691.5762742678708,1740.2834528074818,7830.75617179072
1.1225,3694.4682407452106,3694.4682407452106,1740.6210792674726,7841.50884098171
1.12375,3697.358125918861,3697.358125918861,1740.9573282725653,7852.264319920182
1.125,3700.245931830726,3700.245931830726,1741.2922032144593,7863.022605140292
1.12625,3703.131660520972,3703.131660520972,1741.6257074760601,7873.783693182717
1.1275,3706.0153140280268,3706.0153140280268,1741.957844431505,7884.547580594626
1.12875,3708.8968943885734,3708.8968943885734,1742.2886174461883,7895.314263929677
1.13,3711.776403637554,3711.776403637554,1742.6180298767858,7906.083739747988
1.13125,3714.6538438081643,3714.6538438081643,1742.9460850712794,7916.856004616151
1.1325,3717.529216931854,3717.529216931854,1743.2727863689818,7927.63105510718
1.13375,3720.4025250383256,3720.4025250383256,1743.5981371005626,7938.408887800527
1.135,3723.273770155532,3723.273770155532,1743.9221405880714,7949.189499282061
1.13625,3726.1429543096747,3726.1429543096747,1744.2448001449618,7959.972886144043
1.1375,3729.0100795252024,3729.0100795252024,1744.566119076118,7970.75904498512
1.13875,3731.875147824812,3731.875147824812,1744.8861006778782,7981.547972410316
1.14,3734.7381612294425,3734.7381612294425,1745.2047482380576,7992.339665031006
1.14125,3737.599121758279,3737.599121758279,1745.5220650359736,8003.134119464917
1.1425,3740.4580314287473,3740.4580314287473,1745.8380543424723,8013.931332336091
1.14375,3743.314892256513,3743.314892256513,1746.1527194199477,8024.731300274898
1.145,3746.1697062554827,3746.1697062554827,1746.4660635223695,8035.53401991801
1.14625,3749.0224754378,3749.0224754378,1746.7780898953056,8046.339487908379
1.1475,3751.8732018138458,3751.8732018138458,1747.0888017759469,8057.147700895234
1.14875,3754.7218873922357,3754.7218873922357,1747.3982023931292,8067.958655534065
1.15,3757.5685341798203,3757.5685341798203,1747.7062949673584,8078.772348486614
1.15125,3760.4131441816826,3760.4131441816826,1748.0130827108344,8089.588776420846
1.1525,3763.2557194011365,3763.2557194011365,1748.3185688274734,8100.407936010945
1.15375,3766.0962618397275,3766.0962618397275,1748.622756512932,8111.229823937313
1.155,3768.9347734972303,3768.9347734972303,1748.925648954631,8122.054436886532
1.15625,3771.7712563716464,3771.7712563716464,1749.227249331778,8132.881771551362
1.1575,3774.6057124592057,3774.6057124592057,1749.527560815391,8143.711824630736
1.15875,3777.438143754364,3777.438143754364,1749.8265865683215,8154.544592829734
1.16,3780.2685522498,3780.2685522498,1750.1243297452777,8165.380072859568
1.16125,3783.096939936417,3783.096939936417,1750.420793492848,8176.218261437582
1.1625,3785.923308803342,3785.923308803342,1750.7159809495222,8187.059155287227
1.16375,3788.7476608379197,3788.7476608379197,1751.0098952457165,8197.902751138048
1.165,3791.5699980257186,3791.5699980257186,1751.3025395037962,8208.74904572568
1.16625,3794.390322350525,3794.390322350525,1751.593916838096,8219.598035791823
1.1675,3797.2086357943435,3797.2086357943435,1751.884030354945,8230.449718084239
1.16875,3800.024940337396,3800.024940337396,1752.1728831526896,8241.304089356727
1.17,3802.839237958121,3802.839237958121,1752.4604783217148,8252.161146369122
1.17125,3805.651530633171,3805.651530633171,1752.746818944466,8263.020885887272
1.1725,3808.4618203374152,3808.4618203374152,1753.0319080954728,8273.883304683035
1.17375,3811.2701090439327,3811.2701090439327,1753.3157488413722,8284.74839953425
1.175,3814.076398724019,3814.076398724019,1753.5983442409283,8295.61616722474
1.17625,3816.880691347177,3816.880691347177,1753.8796973450555,8306.486604544294
1.1775,3819.682988881124,3819.682988881124,1754.1598111968422,8317.35970828865
1.17875,3822.483293291784,3822.483293291784,1754.4386888315703,8328.235475259473
1.18,3825.2816065432917,3825.2816065432917,1754.7163332767395,8339.113902264375
1.18125,3828.077930597989,3828.077930597989,1754.9927475520867,8349.994986116864
1.1825,3830.8722674164264,3830.8722674164264,1755.2679346696111,8360.878723636351
1.18375,3833.664618957358,3833.664618957358,1755.5418976335927,8371.765111648128
1.185,3836.454987177746,3836.454987177746,1755.8146394406158,8382.654146983374
1.18625,3839.243374032756,3839.243374032756,1756.086163079591,8393.545826479114
1.1875,3842.0297814757587,3842.0297814757587,1756.3564715317755,8404.440146978222
1.18875,3844.814211458328,3844.814211458328,1756.6255677707954,8415.337105329414
1.19,3847.5966659302394,3847.5966659302394,1756.8934547626664,8426.236698387223
1.19125,3850.377146839471,3850.377146839471,1757.1601354658167,8437.138923011991
1.1925,3853.1556561322022,3853.1556561322022,1757.4256128311072,8448.043776069853
1.19375,3855.9321957528123,3855.9321957528123,1757.6898898018517,8458.951254432732
1.195,3858.70676764388,3858.70676764388,1757.9529693138404,8469.861354978319
1.19625,3861.479373746184,3861.479373746184,1758.2148542953598,8480.774074590057
1.1975,3864.250015998701,3864.250015998701,1758.4755476672135,8491.689410157145
1.19875,3867.0186963386063,3867.0186963386063,1758.735052342743,8502.60735857451
1.2,3869.7854167012706,3869.7854167012706,1758.99337122785,8513.527916742796
1.20125,3872.5501790202634,3872.5501790202634,1759.250507221017,8524.451081568355
1.2025,3875.3129852273487,3875.3129852273487,1759.5064632133253,8535.376849963233
1.20375,3878.0738372524875,3878.0738372524875,1759.7612420884795,8546.305218845171
1.205,3880.832737023833,3880.832737023833,1760.0148467228266,8557.236185137552
1.20625,3883.589686467735,3883.589686467735,1760.2672799853758,8568.169745769439
1.2075,3886.344687508737,3886.344687508737,1760.5185447378196,8579.105897675538
1.20875,3889.097742069576,3889.097742069576,1760.7686438345559,8590.044637796176
1.21,3891.8488520711794,3891.8488520711794,1761.0175801227056,8600.985963077306
1.21125,3894.5980194326703,3894.5980194326703,1761.2653564421348,8611.92987047049
1.2125,3897.345246071361,3897.345246071361,1761.511975625474,8622.876356932886
1.21375,3900.0905339027577,3900.0905339027577,1761.75744049814,8633.82541942723
1.215,3902.833884840555,3902.833884840555,1762.0017538783545,8644.777054921828
1.21625,3905.5753007966396,3905.5753007966396,1762.2449185771638,8655.731260390552
1.2175,3908.3147836810876,3908.3147836810876,1762.486937398461,8666.688032812812
1.21875,3911.0523354021657,3911.0523354021657,1762.7278131390042,8677.647369173555
1.22,3913.787957866329,3913.787957866329,1762.9675485884368,8688.60926646325
1.22125,3916.521652978222,3916.521652978222,1763.2061465293066,8699.573721677876
1.2225,3919.2534226406774,3919.2534226406774,1763.4436097370876,8710.540731818906
1.22375,3921.983268754717,3921.983268754717,1763.6799409801988,8721.510293893301
1.225,3924.7111932195494,3924.7111932195494,1763.915143020022,8732.482404913497
1.22625,3927.4371979325715,3927.4371979325715,1764.1492186109247,8743.457061897388
1.2275,3930.1612847893675,3930.1612847893675,1764.3821705002772,8754.434261868317
1.22875,3932.8834556837073,3932.8834556837073,1764.6140014284724,8765.414001855062
1.23,3935.60371250755,3935.60371250755,1764.8447141289462,8776.396278891836
1.23125,3938.3220571510383,3938.3220571510383,1765.0743113281962,8787.381090018254
1.2325,3941.038491502503,3941.038491502503,1765.302795745802,8798.368432279338
1.23375,3943.75301744846,3943.75301744846,1765.5301700944424,8809.358302725495
1.235,3946.465636873612,3946.465636873612,1765.7564370799155,8820.350698412523
1.23625,3949.1763516608453,3949.1763516608453,1765.9815994011606,8831.345616401566
1.2375,3951.8851636912323,3951.8851636912323,1766.2056597502715,8842.343053759132
1.23875,3954.5920748440303,3954.5920748440303,1766.4286208125204,8853.343007557072
1.24,3957.297086996683,3957.297086996683,1766.650485266376,8864.34547487257
1.24125,3960.0002020248166,3960.0002020248166,1766.871255783521,8875.35045278812
1.2425,3962.701421802243,3962.701421802243,1767.0909350288712,8886.35793839153
1.24375,3965.4007482009583,3965.4007482009583,1767.3095256605943,8897.3679287759
1.245,3968.0981830911433,3968.0981830911433,1767.5270303301306,8908.380421039617
1.24625,3970.793728341162,3970.793728341162,1767.743451682209,8919.395412286334
1.2475,3973.487385817563,3973.487385817563,1767.9587923548665,8930.412899624973
1.24875,3976.179157385079,3976.179157385079,1768.1730549794681,8941.4328801697
1.25,3978.869044906627,3978.869044906627,1768.3862421807232,8952.455351039911
1.25125,3981.5570502433065,3981.5570502433065,1768.5983565767049,8963.480309360242
1.2525,3984.2431752544016,3984.2431752544016,1768.8094007788686,8974.507752260539
1.25375,3986.92742179738,3986.92742179738,1769.0193773920707,8985.537676875845
1.255,3989.6097917278926,3989.6097917278926,1769.2282890145866,8996.570080346399
1.25625,3992.2902868997753,3992.2902868997753,1769.4361382381276,9007.604959817618
1.2575,3994.968909165045,3994.968909165045,1769.6429276478602,9018.64231244009
1.25875,3997.645660373905,3997.645660373905,1769.848659822426,9029.682135369558
1.26,4000.3205423747404,4000.3205423747404,1770.053337333956,9040.724425766912
1.26125,4002.9935570141206,4002.9935570141206,1770.256962748091,9051.769180798181
1.2625,4005.6647061367985,4005.6647061367985,1770.4595386239992,9062.816397634508
1.26375,4008.3339915857114,4008.3339915857114,1770.661067514395,9073.866073452153
1.265,4011.0014152019785,4011.0014152019785,1770.8615519655536,9084.91820543248
1.26625,4013.6669788249055,4013.6669788249055,1771.0609945173326,9095.972790761944
1.2675,4016.3306842919797,4016.3306842919797,1771.2593977031884,9107.029826632064
1.26875,4018.992533438872,4018.992533438872,1771.4567640501919,9118.089310239442
1.27,4021.6525280994406,4021.6525280994406,1771.6530960790487,9129.15123878573
1.27125,4024.310670105725,4024.310670105725,1771.8483963041165,9140.21560947763
1.2725,4026.9669612879493,4026.9669612879493,1772.042667233421,9151.282419526866
1.27375,4029.621403474523,4029.621403474523,1772.2359113686744,9162.351666150194
1.275,4032.2739984920395,4032.2739984920395,1772.4281312052922,9173.423346569389
1.27625,4034.924748165278,4034.924748165278,1772.619329232412,9184.497458011214
1.2775,4037.5736543172006,4037.5736543172006,1772.8095079329094,9195.573997707424
1.27875,4040.220718768956,4040.220718768956,1772.9986697834145,9206.652962894757
1.28,4042.8659433398775,4042.8659433398775,1773.186817254332,9217.734350814922
1.28125,4045.5093298474844,4045.5093298474844,1773.3739528098563,9228.818158714574
1.2825,4048.1508801074806,4048.1508801074806,1773.5600789079874,9239.904383845324
1.28375,4050.7905959337572,4050.7905959337572,1773.7451980005505,9250.993023463718
1.285,4053.42847913839,4053.42847913839,1773.929312533212,9262.08407483122
1.28625,4056.0645315316415,4056.0645315316415,1774.1124249454967,9273.177535214216
1.2875,4058.698754921962,4058.698754921962,1774.294537670803,9284.27340188399
1.28875,4061.3311511159864,4061.3311511159864,1774.475653136422,9295.371672116713
1.29,4063.9617219185375,4063.9617219185375,1774.6557737635535,9306.47234319345
1.29125,4066.590469132627,4066.590469132627,1774.8349019673224,9317.57541240013
1.2925,4069.2173945594513,4069.2173945594513,1775.0130401567944,9328.680877027542
1.29375,4071.8424999983977,4071.8424999983977,1775.1901907349961,9339.788734371325
1.295,4074.4657872470398,4074.4657872470398,1775.366356098928,9350.898981731954
1.29625,4077.087258101139,4077.087258101139,1775.5415386395816,9362.011616414738
1.2975,4079.706914354649,4079.706914354649,1775.7157407419581,9373.126635729808
1.29875,4082.324757799708,4082.324757799708,1775.8889647850824,9384.24403699208
1.3,4084.9407902266466,4084.9407902266466,1776.0612131420205,9395.363817521287
1.30125,4087.555013423985,4087.555013423985,1776.2324881798959,9406.485974641948
1.3025,4090.167429178433,4090.167429178433,1776.4027922599055,9417.610505683342
1.30375,4092.778039274892,4092.778039274892,1776.5721277373377,9428.737407979532
1.305,4095.3868454964527,4095.3868454964527,1776.740496961585,9439.866678869323
1.30625,4097.993849624398,4097.993849624398,1776.9079022761616,9450.998315696266
1.3075,4100.599053438203,4100.599053438203,1777.0743460187227,9462.132315808654
1.30875,4103.202458715534,4103.202458715534,1777.2398305210759,9473.268676559486
1.31,4105.80406723225,4105.80406723225,1777.4043581091992,9484.407395306498
1.31125,4108.403880762405,4108.403880762405,1777.5679311032577,9495.54846941211
1.3125,4111.001901078242,4111.001901078242,1777.730551817618,9506.691896243434
1.31375,4113.598129950202,4113.598129950202,1777.8922225608653,9517.837673172278
1.315,4116.192569146918,4116.192569146918,1778.0529456358177,9528.985797575115
1.31625,4118.785220435219,4118.785220435219,1778.212723339544,9540.136266833077
1.3175,4121.376085580129,4121.376085580129,1778.3715579633783,9551.289078331949
1.31875,4123.9651663448685,4123.9651663448685,1778.529451792935,9562.444229462164
1.32,4126.55246449085,4126.55246449085,1778.6864071081247,9573.601717618772
1.32125,4129.137981777688,4129.137981777688,1778.842426183172,9584.761540201458
1.3225,4131.7217199631905,4131.7217199631905,1778.9975112866268,9595.92369461451
1.32375,4134.303680803365,4134.303680803365,1779.1516646813834,9607.088178266818
1.325,4136.883866052417,4136.883866052417,1779.3048886246954,9618.25498857187
1.32625,4139.4622774627505,4139.4622774627505,1779.4571853681894,9629.424122947723
1.3275,4142.038916784968,4142.038916784968,1779.6085571578813,9640.595578817012
1.32875,4144.613785767873,4144.613785767873,1779.7590062341912,9651.769353606936
1.33,4147.186886158468,4147.186886158468,1779.9085348319604,9662.945444749232
1.33125,4149.758219701958,4149.758219701958,1780.0571451804649,9674.123849680189
1.3325,4152.327788141748,4152.327788141748,1780.204839503429,9685.304565840628
1.33375,4154.895593219446,4154.895593219446,1780.3516200190447,9696.487590675883
1.335,4157.461636674862,4157.461636674862,1780.497488939984,9707.672921635804
1.33625,4160.025920246009,4160.025920246009,1780.6424484734125,9718.860556174737
1.3375,4162.5884456691065,4162.5884456691065,1780.786500821008,9730.050491751535
1.33875,4165.149214678574,4165.149214678574,1780.9296481789734,9741.242725829516
1.34,4167.7082290070375,4167.7082290070375,1781.0718927380503,9752.437255876466
1.34125,4170.265490385331,4170.265490385331,1781.213236683537,9763.634079364656
1.3425,4172.821000542493,4172.821000542493,1781.3536821953007,9774.83319377079
1.34375,4175.374761205768,4175.374761205768,1781.4932314477942,9786.034596576017
1.345,4177.92677410061,4177.92677410061,1781.6318866100682,9797.238285265928
1.34625,4180.477040950679,4180.477040950679,1781.7696498457876,9808.44425733053
1.3475,4183.025563477847,4183.025563477847,1781.9065233132467,9819.652510264246
