z,H_SI,H_km_s_Mpc
0.845,3.565407543955266e-18,110.01698127262961
0.8462500000000001,3.5681006698650336e-18,110.10008245506864
0.8475,3.570795410998592e-18,110.18323347810608
0.84875,3.57349176617145e-18,110.26643430519233
0.85,3.576189734200505e-18,110.3496848998207
0.8512500000000001,3.578889313904044e-18,110.43298522552729
0.8525,3.581590504101744e-18,110.51633524589117
0.85375,3.584293303614672e-18,110.59973492453423
0.855,3.586997711265282e-18,110.68318422512124
0.8562500000000001,3.589703725877423e-18,110.76668311135995
0.8575,3.592411346276327e-18,110.85023154700083
0.85875,3.595120571288624e-18,110.93382949583743
0.86,3.597831399742325e-18,111.01747692170598
0.8612500000000001,3.60054383046684e-18,111.10117378848581
0.8625,3.603257862292961e-18,111.18492006009897
0.86375,3.605973494052875e-18,111.26871570051051
0.865,3.6086907245801554e-18,111.35256067372823
0.86625,3.611409552709767e-18,111.43645494380294
0.8675,3.614129977278065e-18,111.52039847482828
0.86875,3.616851997122791e-18,111.60439123094073
0.87,3.619575611083079e-18,111.68843317631973
0.87125,3.622300817999453e-18,111.77252427518752
0.8725,3.625027616713822e-18,111.85666449180921
0.87375,3.627756006069489e-18,111.94085379049281
0.875,3.6304859849111416e-18,112.02509213558915
0.87625,3.6332175520848594e-18,112.10937949149194
0.8775000000000001,3.6359507064381104e-18,112.19371582263776
0.87875,3.638685446819748e-18,112.27810109350594
0.88,3.641421772080015e-18,112.3625352686187
0.88125,3.644159681070547e-18,112.44701831254118
0.8825000000000001,3.646899172644359e-18,112.53155018988114
0.88375,3.649640245655862e-18,112.61613086528939
0.885,3.652382898960847e-18,112.70076030345935
0.88625,3.655127131416496e-18,112.78543846912731
0.8875000000000001,3.657872941881379e-18,112.87016532707246
0.88875,3.660620329215449e-18,112.9549408421166
0.89,3.663369292280049e-18,113.03976497912443
0.89125,3.666119829937902e-18,113.12463770300327
0.8925000000000001,3.668871941053124e-18,113.20955897870341
0.89375,3.671625624491212e-18,113.29452877121774
0.895,3.674380879119049e-18,113.3795470455819
0.89625,3.677137703804901e-18,113.46461376687425
0.8975,3.679896097418421e-18,113.54972890021594
0.89875,3.682656058830645e-18,113.63489241077075
0.9,3.685417586913991e-18,113.72010426374514
0.90125,3.6881806805422625e-18,113.80536442438833
0.9025,3.690945338590643e-18,113.8906728579921
0.90375,3.693711559935702e-18,113.97602952989102
0.905,3.696479343455388e-18,114.06143440546218
0.90625,3.699248688029032e-18,114.14688745012535
0.9075,3.702019592537345e-18,114.23238862934292
0.9087500000000001,3.704792055862422e-18,114.31793790861988
0.91,3.707566076887735e-18,114.40353525350382
0.91125,3.710341654498133e-18,114.48918062958478
0.9125,3.713118787579854e-18,114.57487400249562
0.9137500000000001,3.715897475020504e-18,114.66061533791147
0.915,3.718677715709073e-18,114.74640460155014
0.91625,3.7214595085359275e-18,114.83224175917192
0.9175,3.724242852392811e-18,114.91812677657961
0.9187500000000001,3.727027746172845e-18,115.00405961961846
0.92,3.729814188770524e-18,115.09004025417617
0.92125,3.732602179081724e-18,115.17606864618301
0.9225,3.735391716003687e-18,115.26214476161145
0.9237500000000001,3.738182798435039e-18,115.34826856647662
0.925,3.740975425275773e-18,115.43444002683586
0.92625,3.743769595427259e-18,115.52065910878899
0.9275,3.74656530779224e-18,115.60692577847817
0.92875,3.749362561274827e-18,115.69324000208786
0.93,3.752161354780508e-18,115.7796017458449
0.93125,3.75496168721614e-18,115.86601097601843
0.9325,3.7577635574899474e-18,115.95246765891977
0.93375,3.7605669645115266e-18,116.0389717609026
0.935,3.763371907191845e-18,116.12552324836287
0.93625,3.766178384443235e-18,116.21212208773865
0.9375,3.768986395179397e-18,116.29876824551027
0.93875,3.771795938315402e-18,116.38546168820031
0.9400000000000001,3.774607012767682e-18,116.47220238237334
0.94125,3.77741961745404e-18,116.55899029463629
0.9425,3.78023375129364e-18,116.64582539163796
0.94375,3.783049413207011e-18,116.73270764006946
0.9450000000000001,3.785866602116049e-18,116.8196370066639
0.94625,3.788685316944008e-18,116.9066134581964
0.9475,3.791505556615507e-18,116.99363696148417
0.94875,3.794327320056524e-18,117.08070748338635
0.9500000000000001,3.7971506061944024e-18,117.16782499080422
0.95125,3.799975413957838e-18,117.25498945068078
0.9525,3.802801742276893e-18,117.3422008300012
0.95375,3.8056295900829845e-18,117.42945909579247
0.9550000000000001,3.808458956308888e-18,117.51676421512346
0.95625,3.811289839888734e-18,117.60411615510489
0.9575,3.8141222397580115e-18,117.69151488288938
0.95875,3.816956154853563e-18,117.77896036567131
0.96,3.819791584113587e-18,117.86645257068692
0.96125,3.822628526477634e-18,117.95399146521414
0.9625,3.825466980886606e-18,118.04157701657265
0.96375,3.828306946282763e-18,118.12920919212397
0.965,3.831148421609707e-18,118.21688795927109
0.96625,3.833991405812399e-18,118.30461328545891
0.9675,3.836835897837144e-18,118.39238513817375
0.96875,3.839681896631596e-18,118.48020348494369
0.97,3.842529401144759e-18,118.56806829333831
0.9712500000000001,3.845378410326982e-18,118.6559795309688
0.9725,3.8482289231299635e-18,118.74393716548794
0.97375,3.85108093850674e-18,118.83194116458981
0.975,3.853934455411697e-18,118.91999149601016
0.9762500000000001,3.856789472800565e-18,119.00808812752612
0.9775,3.8596459896304116e-18,119.09623102695623
0.97875,3.862504004859649e-18,119.18442016216042
0.98,3.865363517448032e-18,119.27265550104008
0.9812500000000001,3.8682245263566505e-18,119.36093701153779
0.9825,3.871087030547934e-18,119.44926466163747
0.98375,3.8739510289856536e-18,119.53763841936444
0.985,3.876816520634912e-18,119.62605825278513
0.9862500000000001,3.879683504462153e-18,119.71452413000728
0.9875,3.882551979435151e-18,119.80303601917977
0.98875,3.885421944523015e-18,119.89159388849262
0.99,3.888293398696189e-18,119.98019770617705
0.9912500000000001,3.891166340926447e-18,120.06884744050532
0.9925,3.894040770186896e-18,120.15754305979081
0.99375,3.89691668545197e-18,120.24628453238789
0.995,3.899794085697436e-18,120.335071826692
0.99625,3.9026729699003844e-18,120.42390491113949
0.9975,3.905553337039239e-18,120.51278375420776
0.99875,3.908435186093741e-18,120.60170832441496
1.0,3.911318516044965e-18,120.6906785903203
1.00125,3.9142033258753034e-18,120.77969452052372
1.0025,3.917089614568476e-18,120.86875608366606
1.00375,3.919977381109522e-18,120.95786324842894
1.0050000000000001,3.922866624484801e-18,121.04701598353464
1.00625,3.925757343681996e-18,121.13621425774635
1.0075,3.928649537690104e-18,121.22545803986776
1.00875,3.9315432054994414e-18,121.31474729874333
1.01,3.934438346101643e-18,121.40408200325813
1.01125,3.937334958489659e-18,121.49346212233783
1.0125,3.940233041657753e-18,121.58288762494868
1.01375,3.943132594601502e-18,121.67235848009743
1.0150000000000001,3.946033616317796e-18,121.7618746568313
1.01625,3.948936105804834e-18,121.85143612423798
1.0175,3.9518400620621285e-18,121.94104285144563
1.01875,3.954745484090501e-18,122.03069480762282
1.02,3.957652370892079e-18,122.12039196197847
1.02125,3.9605607214702975e-18,122.21013428376172
1.0225,3.963470534829896e-18,122.2999217422621
1.02375,3.9663818099769236e-18,122.38975430680945
1.025,3.969294545918727e-18,122.47963194677372
1.02625,3.9722087416639584e-18,122.5695546315651
1.0275,3.975124396222571e-18,122.65952233063393
1.02875,3.978041508605818e-18,122.7495350134707
1.03,3.9809600778262514e-18,122.83959264960592
1.03125,3.983880102897721e-18,122.9296952086102
1.0325,3.9868015828353735e-18,123.0198426600941
1.03375,3.9897245166556525e-18,123.11003497370828
1.035,3.992648903376294e-18,123.20027211914322
1.0362500000000001,3.995574742016327e-18,123.29055406612933
1.0375,3.998502031596076e-18,123.38088078443698
1.03875,4.001430771137152e-18,123.47125224387624
1.04,4.004360959662458e-18,123.56166841429703
1.04125,4.007292596196184e-18,123.65212926558902
1.0425,4.0102256797638146e-18,123.7426347676818
1.04375,4.013160209392109e-18,123.83318489054432
1.045,4.016096184109118e-18,123.92377960418533
1.0462500000000001,4.019033602944179e-18,124.0144188786533
1.0475,4.0219724649279046e-18,124.10510268403608
1.04875,4.024912769092194e-18,124.19583099046122
1.05,4.027854514470225e-18,124.28660376809569
1.05125,4.030797700096455e-18,124.37742098714594
1.0525,4.03374232500662e-18,124.46828261785791
1.05375,4.036688388237729e-18,124.5591886305168
1.055,4.039635888828068e-18,124.65013899544722
1.05625,4.042584825817203e-18,124.74113368301327
1.0575,4.045535198245964e-18,124.83217266361804
1.05875,4.0484870051564554e-18,124.92325590770399
1.06,4.051440245592055e-18,125.01438338575282
1.06125,4.054394918597408e-18,125.10555506828537
1.0625,4.057351023218425e-18,125.19677092586153
1.06375,4.060308558502287e-18,125.28803092908036
1.065,4.0632675234974395e-18,125.37933504857996
1.06625,4.066227917253592e-18,125.47068325503743
1.0675000000000001,4.069189738821714e-18,125.56207551916873
1.06875,4.072152987254042e-18,125.65351181172898
1.07,4.07511766160407e-18,125.74499210351202
1.07125,4.078083760926547e-18,125.83651636535045
1.0725,4.081051284277489e-18,125.92808456811599
1.07375,4.084020230714162e-18,126.0196966827189
1.075,4.0869905992950884e-18,126.11135268010821
1.07625,4.089962389080046e-18,126.2030525312717
1.0775000000000001,4.092935599130064e-18,126.29479620723575
1.07875,4.095910228507423e-18,126.38658367906538
1.08,4.098886276275653e-18,126.47841491786413
1.08125,4.101863741499537e-18,126.57028989477422
1.0825,4.104842623245101e-18,126.66220858097623
1.08375,4.1078229205796205e-18,126.75417094768927
1.085,4.110804632571611e-18,126.84617696617076
1.08625,4.113787758290838e-18,126.93822660771666
1.0875000000000001,4.116772296808306e-18,127.03031984366115
1.08875,4.119758247196259e-18,127.12245664537667
1.09,4.1227456085281836e-18,127.21463698427401
1.09125,4.125734379878805e-18,127.30686083180217
1.0925,4.128724560324083e-18,127.39912815944825
1.09375,4.131716148941214e-18,127.49143893873749
1.095,4.134709144808629e-18,127.58379314123329
1.09625,4.137703547005994e-18,127.67619073853707
1.0975,4.1406993546142056e-18,127.76863170228826
1.0987500000000001,4.143696566715386e-18,127.86111600416413
1.1,4.1466951823928964e-18,127.95364361588015
1.10125,4.149695200731317e-18,128.04621450918944
1.1025,4.152696620816458e-18,128.138828655883
1.10375,4.155699441735353e-18,128.23148602778969
1.105,4.1587036625762645e-18,128.32418659677617
1.10625,4.161709282428672e-18,128.41693033474678
1.1075,4.164716300383275e-18,128.50971721364337
1.1087500000000001,4.167724715532e-18,128.60254720544577
1.11,4.170734526967983e-18,128.69542028217109
1.11125,4.173745733785583e-18,128.78833641587408
1.1125,4.176758335080372e-18,128.8812955786471
1.11375,4.17977232994914e-18,128.97429774262
1.115,4.182787717489884e-18,129.06734287995982
1.11625,4.185804496801815e-18,129.16043096287115
1.1175,4.188822666985356e-18,129.25356196359593
1.1187500000000001,4.19184222714214e-18,129.34673585441345
1.12,4.194863176375e-18,129.43995260764004
1.12125,4.197885513787982e-18,129.53321219562946
1.1225,4.200909238486336e-18,129.62651459077256
1.12375,4.203934349576513e-18,129.7198597654974
1.125,4.206960846166167e-18,129.81324769226893
1.12625,4.209988727364151e-18,129.90667834358933
1.1275,4.213017992280522e-18,130.00015169199776
1.12875,4.21604864002653e-18,130.0936677100703
1.1300000000000001,4.21908066971462e-18,130.18722637041986
1.13125,4.2221140804584376e-18,130.2808276456964
1.1325,4.22514887137282e-18,130.37447150858662
1.13375,4.228185041573793e-18,130.46815793181398
1.135,4.231222590178578e-18,130.56188688813873
1.13625,4.234261516305585e-18,130.65565835035787
1.1375,4.237301819074409e-18,130.74947229130493
1.13875,4.240343497605834e-18,130.84332868385016
1.1400000000000001,4.24338655102183e-18,130.93722750090035
1.14125,4.2464309784455485e-18,131.0311687153988
1.1425,4.249476779001325e-18,131.1251523003253
1.14375,4.252523951814675e-18,131.21917822869617
1.145,4.255572496012297e-18,131.31324647356405
1.14625,4.2586224107220626e-18,131.4073570080179
1.1475,4.261673695073022e-18,131.50150980518302
1.14875,4.264726348195403e-18,131.59570483822102
1.1500000000000001,4.267780369220608e-18,131.68994208032979
1.15125,4.270835757281206e-18,131.78422150474321
1.1525,4.273892511510942e-18,131.8785430847315
1.15375,4.276950631044732e-18,131.97290679360086
1.155,4.280010115018656e-18,132.06731260469354
1.15625,4.283070962569962e-18,132.1617604913878
1.1575,4.286133172837068e-18,132.25625042709802
1.15875,4.28919674495955e-18,132.35078238527427
1.16,4.2922616780781504e-18,132.44535633940265
1.1612500000000001,4.2953279713347715e-18,132.53997226300498
1.1625,4.298395623872476e-18,132.634630129639
1.16375,4.301464634835484e-18,132.72932991289804
1.165,4.304535003369172e-18,132.8240715864112
1.16625,4.307606728620074e-18,132.9188551238433
1.1675,4.31067980973588e-18,133.0136804988948
1.16875,4.313754245865428e-18,133.1085476853015
1.17,4.316830036158708e-18,133.20345665683493
1.1712500000000001,4.319907179766863e-18,133.29840738730206
1.1725,4.3229856758421804e-18,133.39339985054522
1.17375,4.326065523538098e-18,133.48843402044224
1.175,4.329146722009197e-18,133.5835098709062
1.17625,4.332229270411205e-18,133.67862737588558
1.1775,4.3353131679009896e-18,133.77378650936402
1.17875,4.338398413636559e-18,133.86898724536042
1.18,4.341485006777064e-18,133.96422955792883
1.1812500000000001,4.344572946482795e-18,134.05951342115853
1.1825,4.347662231915173e-18,134.1548388091737
1.18375,4.350752862236759e-18,134.25020569613366
1.185,4.353844836611249e-18,134.34561405623276
1.18625,4.356938154203469e-18,134.44106386370024
1.1875,4.3600328141793764e-18,134.53655509280017
1.18875,4.363128815706059e-18,134.63208771783164
1.19,4.366226157951734e-18,134.72766171312853
1.19125,4.369324840085744e-18,134.82327705305931
1.1925000000000001,4.372424861278553e-18,134.91893371202733
1.19375,4.375526220701759e-18,135.01463166447067
1.195,4.3786289175280726e-18,135.11037088486185
1.19625,4.38173295093133e-18,135.20615134770816
1.1975,4.384838320086485e-18,135.30197302755136
1.19875,4.3879450241696134e-18,135.3978358989677
1.2,4.391053062357904e-18,135.49373993656798
1.20125,4.394162433829661e-18,135.58968511499728
1.2025000000000001,4.3972731377643025e-18,135.6856714089351
1.20375,4.400385173342362e-18,135.7816987930953
1.205,4.403498539745479e-18,135.87776724222596
1.20625,4.4066132361564065e-18,135.97387673110947
1.2075,4.409729261759003e-18,136.07002723456233
1.20875,4.412846615738236e-18,136.16621872743525
1.21,4.415965297280173e-18,136.2624511846129
1.21125,4.419085305571992e-18,136.35872458101423
1.2125000000000001,4.42220663980197e-18,136.45503889159207
1.21375,4.425329299159481e-18,136.55139409133315
1.215,4.428453282835004e-18,136.6477901552582
1.21625,4.431578590020114e-18,136.7442270584219
1.2175,4.434705219907481e-18,136.84070477591257
1.21875,4.43783317169087e-18,136.93722328285247
1.22,4.440962444565141e-18,137.03378255439756
1.22125,4.444093037726247e-18,137.13038256573748
1.2225,4.447224950371228e-18,137.22702329209557
1.2237500000000001,4.450358181698213e-18,137.3237047087286
1.225,4.453492730906424e-18,137.4204267909272
1.22625,4.456628597196165e-18,137.51718951401526
1.2275,4.459765779768823e-18,137.61399285335023
1.22875,4.462904277826872e-18,137.710836784323
1.23,4.4660440905738676e-18,137.80772128235785
1.23125,4.4691852172144446e-18,137.90464632291238
1.2325,4.4723276569543135e-18,138.00161188147737
1.2337500000000001,4.47547140900027e-18,138.09861793357715
1.235,4.478616472560178e-18,138.1956644547689
1.23625,4.4817628468429794e-18,138.2927514206431
1.2375,4.48491053105869e-18,138.38987880682342
1.23875,4.488059524418396e-18,138.48704658896654
1.24,4.4912098261342555e-18,138.58425474276214
1.24125,4.494361435419491e-18,138.68150324393284
1.2425,4.497514351488394e-18,138.77879206823422
1.2437500000000001,4.50066857355633e-18,138.87612119145498
1.245,4.503824100839714e-18,138.9734905894162
1.24625,4.506980932556035e-18,139.07090023797213
1.2475,4.51013906792384e-18,139.1683501130096
1.24875,4.513298506162735e-18,139.26584019044827
1.25,4.516459246493386e-18,139.36337044624034
1.25125,4.519621288137516e-18,139.46094085637068
1.2525,4.522784630317904e-18,139.55855139685679
1.25375,4.5259492722583816e-18,139.65620204374855
1.2550000000000001,4.529115213183834e-18,139.75389277312848
1.25625,4.532282452320198e-18,139.8516235611115
1.2575,4.535450988894459e-18,139.94939438384483
1.25875,4.538620822134651e-18,140.0472052175081
1.26,4.541791951269857e-18,140.1450560383133
1.26125,4.544964375530206e-18,140.24294682250468
1.2625,4.548138094146866e-18,140.34087754635857
1.26375,4.55131310635205e-18,140.43884818618355
1.2650000000000001,4.554489411379015e-18,140.5368587183204
1.26625,4.5576670084620554e-18,140.6349091191419
1.2675,4.560845896836499e-18,140.73299936505273
1.26875,4.564026075738722e-18,140.83112943248994
1.27,4.5672075444061244e-18,140.92929929792214
1.27125,4.570390302077148e-18,141.02750893785011
1.2725,4.573574347991259e-18,141.12575832880626
1.27375,4.576759681388963e-18,141.22404744735496
1.2750000000000001,4.579946301511791e-18,141.32237627009235
1.27625,4.583134207602301e-18,141.4207447736462
1.2775,4.586323398904078e-18,141.51915293467601
1.27875,4.589513874661736e-18,141.61760072987298
1.28,4.592705634120908e-18,141.7160881359598
1.28125,4.595898676528251e-18,141.81461512969068
1.2825,4.599093001131444e-18,141.91318168785148
1.28375,4.602288607179185e-18,142.01178778725938
1.285,4.605485493921189e-18,142.11043340476309
1.2862500000000001,4.608683660608185e-18,142.20911851724244
1.2875,4.6118831064919234e-18,142.3078431016089
1.28875,4.615083830825163e-18,142.40660713480503
1.29,4.618285832861675e-18,142.50541059380458
1.29125,4.621489111856245e-18,142.60425345561265
1.2925,4.6246936670646665e-18,142.70313569726542
1.29375,4.6278994977437385e-18,142.8020572958301
1.295,4.631106603151267e-18,142.901018228405
1.2962500000000001,4.6343149825460654e-18,143.0000184721195
1.2975,4.63752463518795e-18,143.09905800413387
1.29875,4.640735560337734e-18,143.19813680163924
1.3,4.64394775725724e-18,143.29725484185778
1.30125,4.647161225209284e-18,143.3964121020424
1.3025,4.6503759634576815e-18,143.49560855947684
1.30375,4.653591971267243e-18,143.5948441914755
1.305,4.656809247903775e-18,143.69411897538353
1.3062500000000001,4.660027792634081e-18,143.79343288857683
1.3075,4.663247604725947e-18,143.89278590846172
1.30875,4.666468683448159e-18,143.9921780124752
1.31,4.669691028070489e-18,144.0916091780848
1.31125,4.672914637863696e-18,144.19107938278856
1.3125,4.676139512099525e-18,144.29058860411482
1.31375,4.679365650050707e-18,144.39013681962246
1.315,4.682593050990958e-18,144.48972400690062
1.31625,4.685821714194973e-18,144.58935014356877
1.3175000000000001,4.689051638938429e-18,144.6890152072766
1.31875,4.692282824497981e-18,144.78871917570413
1.32,4.695515270151265e-18,144.88846202656137
1.32125,4.6987489751768895e-18,144.98824373758865
1.3225,4.701983938854439e-18,145.08806428655618
1.32375,4.705220160464475e-18,145.18792365126444
1.325,4.708457639288527e-18,145.28782180954374
1.32625,4.7116963746090934e-18,145.3877587392543
1.3275000000000001,4.714936365709649e-18,145.48773441828646
1.32875,4.718177611874631e-18,145.58774882456024
1.33,4.721420112389441e-18,145.6878019360255
1.33125,4.724663866540452e-18,145.78789373066192
1.3325,4.727908873614997e-18,145.888024186479
1.33375,4.731155132901372e-18,145.98819328151575
1.335,4.7344026436888294e-18,146.08840099384082
1.33625,4.7376514052675894e-18,146.18864730155272
1.3375000000000001,4.740901416928825e-18,146.28893218277932
1.33875,4.744152677964662e-18,146.3892556156779
1.34,4.7474051876681895e-18,146.48961757843549
1.34125,4.7506589453334435e-18,146.59001804926828
1.3425,4.753913950255418e-18,146.6904570064221
1.34375,4.757170201730051e-18,146.79093442817182
1.345,4.760427699054236e-18,146.8914502928219
1.34625,4.763686441525813e-18,146.9920045787059
1.3475,4.766946428443567e-18,147.09259726418657
1.3487500000000001,4.7702076591072284e-18,147.19322832765587
1.35,4.773470132817473e-18,147.29389774753494
1.35125,4.776733848875919e-18,147.39460550227398
1.3525,4.779998806585123e-18,147.49535157035203
1.35375,4.783265005248584e-18,147.59613593027743
1.355,4.78653244417074e-18,147.69695856058732
1.35625,4.789801122656962e-18,147.7978194398477
1.3575,4.793071040013559e-18,147.8987185466535
1.3587500000000001,4.796342195547775e-18,147.99965585962855
1.36,4.799614588567784e-18,148.10063135742524
1.36125,4.802888218382692e-18,148.20164501872486
1.3625,4.806163084302536e-18,148.30269682223738
1.36375,4.809439185638284e-18,148.40378674670148
1.365,4.812716521701824e-18,148.50491477088428
1.36625,4.815995091805975e-18,148.60608087358156
1.3675,4.819274895264478e-18,148.70728503361755
1.3687500000000001,4.822555931392002e-18,148.8085272298452
1.37,4.825838199504129e-18,148.90980744114555
1.37125,4.829121698917366e-18,149.01112564642818
1.3725,4.8324064289491415e-18,149.1124818246312
1.37375,4.835692388917797e-18,149.21387595472078
1.375,4.8389795781425886e-18,149.3153080156914
1.37625,4.842267995943692e-18,149.41677798656582
1.3775,4.8455576416421955e-18,149.51828584639503
1.37875,4.848848514560097e-18,149.6198315742581
1.3800000000000001,4.852140614020303e-18,149.72141514926204
1.38125,4.855433939346633e-18,149.82303655054218
1.3825,4.858728489863815e-18,149.9246957572618
1.38375,4.862024264897477e-18,150.0263927486119
1.385,4.865321263774161e-18,150.12812750381173
1.38625,4.8686194858213054e-18,150.22990000210828
1.3875,4.871918930367256e-18,150.33171022277642
1.38875,4.875219596741252e-18,150.43355814511864
1.3900000000000001,4.878521484273442e-18,150.5354437484655
1.39125,4.8818245922948655e-18,150.637367012175
1.3925,4.885128920137462e-18,150.73932791563297
1.39375,4.888434467134064e-18,150.8413264382528
1.395,4.891741232618402e-18,150.9433625594755
1.39625,4.895049215925097e-18,151.04543625876966
1.3975,4.898358416389658e-18,151.14754751563123
1.39875,4.90166883334849e-18,151.2496963095838
1.4000000000000001,4.904980466138886e-18,151.35188262017837
1.40125,4.908293314099019e-18,151.4541064269931
1.4025,4.911607376567956e-18,151.5563677096337
1.40375,4.9149226528856474e-18,151.6586664477332
1.405,4.9182391423929224e-18,151.76100262095167
1.40625,4.921556844431496e-18,151.86337620897663
1.4075,4.924875758343962e-18,151.9657871915226
1.40875,4.928195883473797e-18,152.06823554833136
1.41,4.931517219165349e-18,152.17072125917167
1.4112500000000001,4.934839764763847e-18,152.27324430383936
1.4125,4.938163519615396e-18,152.37580466215732
1.41375,4.941488483066971e-18,152.47840231397535
1.415,4.94481465446642e-18,152.58103723917014
1.41625,4.948142033162467e-18,152.68370941764536
1.4175,4.951470618504702e-18,152.78641882933152
1.41875,4.954800409843582e-18,152.8891654541858
1.42,4.9581314065304335e-18,152.9919492721922
1.4212500000000001,4.96146360791745e-18,153.0947702633615
1.4225,4.9647970133576876e-18,153.19762840773112
1.42375,4.9681316222050634e-18,153.30052368536502
1.425,4.9714674338143595e-18,153.40345607635385
1.42625,4.97480444754122e-18,153.50642556081488
1.4275,4.978142662742143e-18,153.6094321188917
1.42875,4.981482078774488e-18,153.7124757307545
1.43,4.984822694996471e-18,153.8155563765999
1.4312500000000001,4.988164510767164e-18,153.9186740366509
1.4325,4.991507525446485e-18,154.02182869115668
1.43375,4.994851738395217e-18,154.12502032039305
1.435,4.998197148974987e-18,154.22824890466183
1.43625,5.001543756548271e-18,154.33151442429116
1.4375,5.0048915604783955e-18,154.4348168596353
1.43875,5.008240560129536e-18,154.53815619107476
1.44,5.011590754866713e-18,154.64153239901614
1.44125,5.01494214405579e-18,154.744945463892
1.4425000000000001,5.018294727063471e-18,154.84839536616093
1.44375,5.021648503257312e-18,154.95188208630765
1.445,5.0250034720057004e-18,155.05540560484272
1.44625,5.028359632677866e-18,155.15896590230258
1.4475,5.0317169846438766e-18,155.26256295924952
1.44875,5.035075527274641e-18,155.36619675627185
1.45,5.038435259941894e-18,155.4698672739833
1.45125,5.041796182018212e-18,155.57357449302367
1.4525000000000001,5.045158292877006e-18,155.67731839405835
1.45375,5.048521591892512e-18,155.7810989577783
1.455,5.051886078439797e-18,155.8849161649002
1.45625,5.055251751894764e-18,155.98876999616633
1.4575,5.058618611634139e-18,156.09266043234447
1.45875,5.0619866570354745e-18,156.19658745422794
1.46,5.0653558874771454e-18,156.30055104263536
1.46125,5.068726302338356e-18,156.404551178411
1.4625000000000001,5.072097900999132e-18,156.50858784242442
1.46375,5.075470682840316e-18,156.61266101557044
1.465,5.078844647243574e-18,156.71677067876928
1.46625,5.0822197935913934e-18,156.82091681296646
1.4675,5.085596121267074e-18,156.92509939913262
1.46875,5.088973629654732e-18,157.02931841826359
1.47,5.0923523181393026e-18,157.1335738513804
1.47125,5.0957321861065336e-18,157.23786567952925
1.4725,5.099113232942983e-18,157.3421938837813
1.4737500000000001,5.102495458036018e-18,157.44655844523265
1.475,5.105878860773822e-18,157.55095934500463
1.47625,5.1092634405453835e-18,157.6553965642434
1.4775,5.112649196740494e-18,157.75987008411988
1.47875,5.116036128749758e-18,157.8643798858301
1.48,5.119424235964583e-18,157.96892595059484
1.48125,5.1228135177771775e-18,158.07350825965963
1.4825,5.126203973580553e-18,158.17812679429477
1.4837500000000001,5.129595602768523e-18,158.28278153579527
1.485,5.132988404735701e-18,158.38747246548087
1.48625,5.136382378877495e-18,158.49219956469585
1.4875,5.139777524590117e-18,158.59696281480916
1.48875,5.14317384127057e-18,158.70176219721438
1.49,5.146571328316653e-18,158.80659769332942
1.49125,5.149969985126957e-18,158.91146928459682
1.4925,5.1533698111008674e-18,159.01637695248348
1.4937500000000001,5.156770805638562e-18,159.12132067848086
1.495,5.160172968141001e-18,159.22630044410454
1.49625,5.16357629800994e-18,159.3313162308946
1.4975,5.166980794647922e-18,159.43636802041542
1.49875,5.170386457458272e-18,159.54145579425557
1.5,5.1737932858450984e-18,159.64657953402778
1.50125,5.1772012792133e-18,159.75173922136906
1.5025,5.1806104369685525e-18,159.85693483794057
1.5037500000000001,5.184020758517314e-18,159.9621663654275
1.5050000000000001,5.187432243266822e-18,160.06743378553904
1.50625,5.190844890625092e-18,160.17273708000855
1.5075,5.19425870000092e-18,160.2780762305933
1.50875,5.197673670803872e-18,160.3834512190745
1.51,5.201089802444294e-18,160.48886202725723
1.51125,5.204507094333307e-18,160.5943086369706
1.5125,5.207925545882798e-18,160.6997910300674
1.51375,5.211345156505429e-18,160.80530918842422
1.5150000000000001,5.214765925614632e-18,160.9108630939415
1.51625,5.218187852624608e-18,161.01645272854333
1.5175,5.221610936950322e-18,161.1220780741774
1.51875,5.225035178007511e-18,161.22773911281533
1.52,5.228460575212674e-18,161.33343582645205
1.52125,5.231887127983073e-18,161.43916819710623
1.5225,5.235314835736733e-18,161.54493620681995
